geometry,building,name,name:en,addr:city,addr:housenumber,addr:postcode,addr:street,phone,website,building:levels,building:use,addr:country,office,addr:housename,alt_name,designation,int_name,old_name,source,wikidata,height,layer,residential,addr:district,wheelchair,amenity,toilets:wheelchair,created_by,landuse,description,note,operator,operator:wikidata,operator:wikipedia,power,ref,start_date,substation,voltage,name:mr,shop,brand,brand:wikidata,brand:wikipedia,tourism,fax,smoking,religion,leisure,name:etymology:wikidata,addr:place,ele,denomination,aeroway,man_made,addr:unit,addr:full,addr:state,name:ur,content,building:material,addr:subdistrict,architect,emergency,healthcare,level,government,opening_hours,sport,guest_house,internet_access,internet_access:fee,healthcare:speciality,not:operator:wikidata,atm,branch,drive_through,short_name,historic,historic:civilization,building:levels:underground,parking,floor,contact:phone,indoor_seating,outdoor_seating,self_service,industrial,amenity_1,nohousenumber,fast_food,alt_name:en,cuisine,diet:local,diet:non-vegetarian,diet:vegetarian,name:hi,roof:material,email,area,wikimedia_commons,ref:colour,building:colour,house,brand:short,operator:short,craft,telecom,brewery,min_age,type,rooms,Latitude,Longitude,Region
"POLYGON ((79.114342 21.110274, 79.114435 21.110356, 79.114508 21.110283, 79.114415 21.110201, 79.114342 21.110274))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.110278449067984,79.11442536654005,South
"POLYGON ((79.114432 21.11037, 79.114533 21.110459, 79.114613 21.11038, 79.114511 21.110291, 79.114432 21.11037))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.110374950008097,79.11452224999411,South
"POLYGON ((79.114536 21.110464, 79.114589 21.11051, 79.114667 21.110434, 79.114614 21.110387, 79.114536 21.110464))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.110448600004933,79.11460155000658,South
"POLYGON ((79.114644 21.110464, 79.114685 21.1105, 79.114719 21.110466, 79.114678 21.11043, 79.114644 21.110464))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.110464850001385,79.11468134999926,South
"POLYGON ((79.114628 21.110562, 79.114726 21.110648, 79.114818 21.110556, 79.11472 21.11047, 79.114628 21.110562))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.110559333327405,79.11472275051499,South
"POLYGON ((79.114738 21.110657, 79.114834 21.110741, 79.114925 21.110651, 79.114829 21.110567, 79.114738 21.110657))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.110653800008823,79.11483139999967,South
"POLYGON ((79.114844 21.110745, 79.114935 21.110826, 79.115012 21.110749, 79.11492 21.110669, 79.114844 21.110745))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.110747300007056,79.11492759999682,South
"POLYGON ((79.114939 21.11086, 79.115022 21.110932, 79.115115 21.11084, 79.115033 21.110768, 79.114939 21.11086))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.11084990000818,79.11502720000479,South
"POLYGON ((79.115024 21.110956, 79.115118 21.111038, 79.11522 21.110938, 79.115126 21.110855, 79.115024 21.110956))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.11094655001004,79.11512175000436,South
"POLYGON ((79.115132 21.111049, 79.115223 21.111129, 79.115314 21.111039, 79.115223 21.110959, 79.115132 21.111049))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.111044133344166,79.11522299996243,South
"POLYGON ((79.115324 21.111222, 79.115454 21.111336, 79.115519 21.111272, 79.115389 21.111158, 79.115324 21.111222))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.11124713034456,79.11542147164901,South
"POLYGON ((79.11509 21.111167, 79.115138 21.11121, 79.115213 21.111137, 79.115164 21.111094, 79.11509 21.111167))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.111151884271933,79.11515104621094,South
"POLYGON ((79.115042 21.111126, 79.115086 21.111165, 79.115161 21.11109, 79.115117 21.111051, 79.115042 21.111126))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.11110795000435,79.11510145000744,South
"POLYGON ((79.114952 21.111034, 79.115037 21.111109, 79.1151 21.111046, 79.115015 21.110971, 79.114952 21.111034))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.11104020000543,79.11502599999496,South
"POLYGON ((79.114893 21.110983, 79.11494 21.111025, 79.115013 21.110952, 79.114966 21.110911, 79.114893 21.110983))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.110967950004245,79.11495295000634,South
"POLYGON ((79.114835 21.110935, 79.114885 21.110979, 79.114973 21.110892, 79.114923 21.110848, 79.114835 21.110935))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.11091370000585,79.11490435001045,South
"POLYGON ((79.114752 21.110836, 79.114846 21.110919, 79.11492 21.110845, 79.114826 21.110762, 79.114752 21.110836))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.110840500007015,79.11483624999497,South
"POLYGON ((79.114701 21.110787, 79.114745 21.110826, 79.114813 21.110759, 79.114769 21.11072, 79.114701 21.110787))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.110772950003643,79.11475695000546,South
"POLYGON ((79.114642 21.110746, 79.114689 21.110788, 79.114774 21.110704, 79.114726 21.110662, 79.114642 21.110746))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.11072475000541,79.11470785000976,South
"POLYGON ((79.114637 21.110742, 79.114716 21.110664, 79.114651 21.110607, 79.114572 21.110685, 79.114637 21.110742))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.110674250005605,79.1146443000046,South
"POLYGON ((79.114504 21.11061, 79.114575 21.110671, 79.114651 21.110596, 79.114581 21.110534, 79.114504 21.11061))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.110602800005616,79.1145776500025,South
"POLYGON ((79.114447 21.110559, 79.114495 21.110601, 79.114581 21.110516, 79.114533 21.110474, 79.114447 21.110559))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.11053775000554,79.11451420001016,South
"POLYGON ((79.114347 21.110457, 79.114375 21.110481, 79.114456 21.110402, 79.114427 21.110377, 79.114347 21.110457))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.110429200004383,79.11440120001105,South
"POLYGON ((79.114367 21.110518, 79.114421 21.110565, 79.114519 21.110468, 79.114465 21.110421, 79.114367 21.110518))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.110493185190823,79.11444264435822,South
"POLYGON ((79.11425 21.110358, 79.114348 21.110444, 79.114425 21.110369, 79.114326 21.110282, 79.11425 21.110358))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.11036320000755,79.11433719999407,South
"POLYGON ((79.114201 21.110318, 79.114242 21.110353, 79.114328 21.110268, 79.114287 21.110232, 79.114201 21.110318))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.110292700005292,79.11426460001134,South
"POLYGON ((79.114156 21.110271, 79.114198 21.110309, 79.114263 21.110245, 79.11422 21.110207, 79.114156 21.110271))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.110257965739535,79.11420945377937,South
"POLYGON ((79.114057 21.110176, 79.114148 21.110256, 79.114222 21.110183, 79.114131 21.110102, 79.114057 21.110176))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.11017930069436,79.11413938340658,South
"POLYGON ((79.113948 21.11008, 79.114048 21.110168, 79.114133 21.110084, 79.114033 21.109996, 79.113948 21.11008))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.110082200008474,79.11404049999624,South
"POLYGON ((79.11383 21.109958, 79.113893 21.110013, 79.113987 21.10992, 79.113923 21.109865, 79.11383 21.109958))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.10993890000713,79.11390820000985,South
"POLYGON ((79.113781 21.10991, 79.113826 21.10995, 79.113911 21.109866, 79.113865 21.109826, 79.113781 21.10991))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.10988780628208,79.11384566469943,South
"POLYGON ((79.113624 21.10977, 79.113661 21.109803, 79.11374 21.109724, 79.113703 21.109691, 79.113624 21.10977))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.10974690000451,79.11368210000967,South
"POLYGON ((79.113548 21.109677, 79.11363 21.109749, 79.113701 21.109679, 79.113618 21.109607, 79.113548 21.109677))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.109677950005853,79.11362424999764,South
"POLYGON ((79.113466 21.109601, 79.113543 21.109669, 79.113611 21.109602, 79.113533 21.109534, 79.113466 21.109601))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.109601450005304,79.1135382499983,South
"POLYGON ((79.113669 21.111668, 79.11374 21.111734, 79.113832 21.111649, 79.11376 21.111582, 79.113669 21.111668))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.111658100007336,79.11375015000533,South
"POLYGON ((79.113579 21.111559, 79.113682 21.111654, 79.113764 21.111577, 79.113661 21.111482, 79.113579 21.111559))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.111568000008226,79.11367134999236,South
"POLYGON ((79.11361 21.111365, 79.11368 21.11143, 79.113761 21.111354, 79.113691 21.111288, 79.11361 21.111365))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.111359100006137,79.11368540000277,South
"POLYGON ((79.113478 21.111479, 79.113551 21.111546, 79.113657 21.111447, 79.113584 21.11138, 79.113478 21.111479))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.11146295000926,79.11356740001013,South
"POLYGON ((79.115059 21.113313, 79.115133 21.113382, 79.115218 21.113303, 79.115143 21.113234, 79.115059 21.113313))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.113308266601617,79.11513815114246,South
"POLYGON ((79.115139 21.113403, 79.115231 21.113488, 79.115322 21.113403, 79.11523 21.113318, 79.115139 21.113403))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.113403050008426,79.11523039999895,South
"POLYGON ((79.115242 21.113494, 79.115337 21.113582, 79.115425 21.1135, 79.11533 21.113412, 79.115242 21.113494))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.113496900008343,79.11533329999718,South
"POLYGON ((79.115218 21.113652, 79.115346 21.113771, 79.115424 21.113698, 79.115296 21.113579, 79.115218 21.113652))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.113675150009914,79.11532089998046,South
"POLYGON ((79.115138 21.113594, 79.115201 21.113652, 79.11529 21.113568, 79.115227 21.11351, 79.115138 21.113594))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.113581002843638,79.11521426614783,South
"POLYGON ((79.115047 21.113498, 79.115132 21.113577, 79.115207 21.113507, 79.115122 21.113428, 79.115047 21.113498))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.11350250000628,79.11512709999683,South
"POLYGON ((79.114966 21.113422, 79.115037 21.113487, 79.115118 21.113412, 79.115047 21.113346, 79.114966 21.113422))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.1134165000061,79.11504195000241,South
"POLYGON ((79.115342 21.11328, 79.115442 21.113372, 79.115539 21.113281, 79.115439 21.113188, 79.115342 21.11328))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.113280450170485,79.11544023333411,South
"POLYGON ((79.115236 21.113178, 79.115331 21.113266, 79.115432 21.113171, 79.115337 21.113082, 79.115236 21.113178))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.113174100587507,79.11533396664757,South
"POLYGON ((79.115433 21.113014, 79.115468 21.113046, 79.115489 21.113026, 79.115455 21.112994, 79.115433 21.113014))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.113019730452088,79.11546122019776,South
"POLYGON ((79.115406 21.113038, 79.11549 21.113117, 79.115534 21.113076, 79.115489 21.113033, 79.115465 21.113055, 79.115427 21.113019, 79.115406 21.113038))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.113066871660912,79.11547430813992,South
"POLYGON ((79.115362 21.113086, 79.115452 21.113166, 79.115494 21.113124, 79.115404 21.113045, 79.115362 21.113086))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.113105440836247,79.11542764290074,South
"POLYGON ((79.115458 21.113176, 79.115547 21.113264, 79.115589 21.113227, 79.1155 21.113139, 79.115458 21.113176))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.11320175000361,79.11552324998719,South
"POLYGON ((79.115538 21.113091, 79.115497 21.11313, 79.115588 21.113215, 79.11563 21.113175, 79.115538 21.113091))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.113152856529524,79.1155631359123,South
"POLYGON ((79.11556 21.113091, 79.115634 21.113172, 79.115697 21.113122, 79.115624 21.11304, 79.11556 21.113091))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.113106200003955,79.11562864999384,South
"POLYGON ((79.115456 21.112988, 79.11554 21.11307, 79.115575 21.113039, 79.115491 21.112957, 79.115456 21.112988))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.113013454281486,79.1155157540963,South
"POLYGON ((79.115495 21.112951, 79.115586 21.113036, 79.115637 21.112988, 79.115546 21.112903, 79.115495 21.112951))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.112969584756215,79.11556605545832,South
"POLYGON ((79.115558 21.112899, 79.115636 21.112975, 79.11568 21.112936, 79.115602 21.11286, 79.115558 21.112899))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.112917400003198,79.11561864999123,South
"POLYGON ((79.115637 21.112991, 79.115725 21.11307, 79.115776 21.113021, 79.115688 21.112942, 79.115637 21.112991))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.11300600000458,79.11570649999118,South
"POLYGON ((79.1157 21.112942, 79.115787 21.113019, 79.115832 21.112974, 79.115745 21.112897, 79.1157 21.112942))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.112958050004284,79.11576579999048,South
"POLYGON ((79.115604 21.112849, 79.115683 21.112935, 79.115729 21.112899, 79.11565 21.112813, 79.115604 21.112849))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.11287381470506,79.11566654506498,South
"POLYGON ((79.115652 21.112802, 79.11569 21.112842, 79.115778 21.112772, 79.115741 21.112732, 79.115652 21.112802))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.112787100005974,79.11571520000832,South
"POLYGON ((79.11579 21.112858, 79.11587 21.112946, 79.115934 21.112895, 79.115854 21.112807, 79.11579 21.112858))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.112876650004154,79.11586169999167,South
"POLYGON ((79.115756 21.112815, 79.115783 21.112844, 79.115836 21.112802, 79.115809 21.112772, 79.115756 21.112815))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.112808450002227,79.1157963000025,South
"POLYGON ((79.11576 21.112698, 79.115846 21.112792, 79.115942 21.112716, 79.115856 21.112622, 79.11576 21.112698))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.112706816772697,79.1158509509803,South
"POLYGON ((79.115859 21.1128, 79.115937 21.112885, 79.116058 21.112788, 79.115981 21.112704, 79.115859 21.1128))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.112794401013893,79.11595891642817,South
"POLYGON ((79.11613 21.112692, 79.116202 21.11277, 79.116297 21.112694, 79.116226 21.112616, 79.11613 21.112692))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.112692749758715,79.11621371670795,South
"POLYGON ((79.116216 21.112778, 79.116254 21.11282, 79.116349 21.112744, 79.116311 21.112703, 79.116216 21.112778))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.112761235800246,79.11628244052052,South
"POLYGON ((79.116267 21.112831, 79.116302 21.11287, 79.116402 21.11279, 79.116367 21.112752, 79.116267 21.112831))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.112810650007592,79.11633475001184,South
"POLYGON ((79.116335 21.112878, 79.116368 21.112914, 79.116448 21.11285, 79.116415 21.112814, 79.116335 21.112878))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.112864145433118,79.11639143550953,South
